CodigoUniversidade;NomeUniversidade;CodigoCurso;NomeCurso;Grau;CodigoArea;1ºEmp<6;1ºEmp6a12;1ºEmp>=12;NovoEmp<6;NovoEmp6a12;NovoEmp>=12;TotalDesempregados;TotalDiplomados
3063;Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra;M182;Análise Financeira;MESTRADO;343;;;;1;;;1;1
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;0232;Engenharia Civil;BACHARELATO;582;;;;8;2;9;19;711
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;0247;Engenharia Electrotécnica;BACHARELATO;522;;;;2;4;12;18;552
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;0251;Engenharia Electromecânica;BACHARELATO;522;;;;2;;;2;70
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;0296;Engenharia Informática e de Sistemas;BACHARELATO;523;;;;3;;;3;160
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;0303;Engenharia Mecânica;BACHARELATO;521;;;;4;2;7;13;308
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;0330;Engenharia Química;BACHARELATO;524;;;;2;;2;4;339
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;1245;Engenharia Civil;BACHARELATO;582;;;;5;3;1;9;474
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;1245;Engenharia Civil;LICENCIATURA;582;1;;;32;24;12;69;215
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;1355;Engenharia Electromecânica;LICENCIATURA;522;;;;4;1;6;11;61
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;1398;Engenharia Electrotécnica;BACHARELATO;522;;;;2;3;;5;277
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;1398;Engenharia Electrotécnica;LICENCIATURA;522;;;;10;3;2;15;113
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;1458;Engenharia Informática e de Sistemas;BACHARELATO;523;;;;3;;;3;227
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;1458;Engenharia Informática e de Sistemas;LICENCIATURA;523;;;;6;2;3;11;175
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;1463;Engenharia Mecânica;LICENCIATURA;521;;;;10;5;2;17;155
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;1484;Engenharia Química;BACHARELATO;524;;;1;1;1;1;4;195
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;1484;Engenharia Química;LICENCIATURA;524;;;2;6;;9;17;101
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;6365;Instalações e Equipamentos em Edifícios;MESTRADO;522;;;;;1;1;2;12
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;6847;Construção Urbana;MESTRADO;582;1;1;2;1;;;5;8
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;6902;Automação e Comunicações em Sistemas de Energia;MESTRADO;523;;1;;;;;1;12
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;6976;Processos Químicos e Biológicos;MESTRADO;524;1;;;;;;1;1
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;9089;Engenharia Civil;LICENCIATURA;582;5;2;5;17;9;11;49;851
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;9104;Engenharia e Gestão Industrial;LICENCIATURA;529;6;2;1;1;;3;13;44
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;9105;Engenharia Electromecânica;LICENCIATURA;522;13;4;;5;3;2;27;226
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;9109;Engenharia Electrotécnica;LICENCIATURA;522;6;3;2;8;7;5;31;698
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;9119;Engenharia Informática;LICENCIATURA;523;4;;;7;2;;13;386
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;9123;Engenharia Mecânica;LICENCIATURA;521;12;4;2;12;5;8;43;609
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;9125;Engenharia Química;LICENCIATURA;524;;;;1;;1;2;229
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;9455;Engenharia Biomédica;LICENCIATURA;524;1;1;1;;;;3;30
3064;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;9474;Engenharia Biológica;LICENCIATURA;421;12;3;3;2;1;;21;82
3065;Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital;1036;Administração e Finanças;LICENCIATURA;343;1;;;1;2;2;6;56
3065;Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital;1247;Engenharia Civil e do Ambiente;LICENCIATURA;582;;;;;2;;2;15
3065;Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital;8321;Gestão Integrada em Qualidade, Ambiente e Segurança;LICENCIATURA;862;4;;;;;;4;0
3065;Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital;9089;Engenharia Civil;LICENCIATURA;582;4;;2;2;;2;10;48
3065;Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital;9119;Engenharia Informática;LICENCIATURA;523;2;;;3;;1;6;35
3065;Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital;9671;Administração e Finanças;LICENCIATURA;343;7;4;7;9;3;4;34;152
3065;Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital;9672;Administração e Marketing;LICENCIATURA;342;2;;2;1;2;2;9;41
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;0140;Design;BACHARELATO;214;;;;2;;2;4;69
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;0182;Educadores de Infância;BACHARELATO;143;;;;;1;;1;211
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;0625;Educação de Infância;LICENCIATURA;143;2;1;;17;2;8;30;413
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;0707;Ensino Básico - 1.º Ciclo;LICENCIATURA;144;;;;32;5;11;48;254
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;0798;Tradução;BACHARELATO;222;;;;;1;;1;22
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;1085;Ciências da Comunicação;LICENCIATURA;321;;;1;21;11;7;40;249
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;1152;Design;BACHARELATO;214;;;;2;2;2;6;209
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;1152;Design;LICENCIATURA;214;;;;15;5;5;25;166
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;1168;Educação e Intervenção Comunitária;BACHARELATO;762;;;;3;1;;4;245
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;1168;Educação e Intervenção Comunitária;LICENCIATURA;762;;;;6;7;8;21;255
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;1173;Desporto;LICENCIATURA;813;;;;5;;;5;27
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;1647;Professores do Ensino Básico, variante de Educação Física;LICENCIATURA;144;;;;4;;1;5;124
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;1651;Professores do Ensino Básico, variante de Matemática e Ciências da Natureza;LICENCIATURA;144;;;;25;6;7;38;171
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;1653;Professores do Ensino Básico, variante de Português e Francês;LICENCIATURA;144;;;;9;1;2;12;111
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;1655;Professores do Ensino Básico, variante de Português e Inglês;LICENCIATURA;144;;;;11;3;4;18;118
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;1788;Tradução;LICENCIATURA;222;;;;4;3;;7;96
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;1799;Tradução e Interpretação Multimédia;LICENCIATURA;222;;;;1;;;1;3
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;2857;Professores do 1.º ciclo do Ensino Básico;LICENCIATURA;144;;;;8;;4;12;127
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;6914;Educação Pré-Escolar;MESTRADO;143;4;;;;;;4;5
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;9023;Ciências da Comunicação;LICENCIATURA;321;11;1;3;12;5;3;35;156
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;9070;Design de Comunicação;LICENCIATURA;213;5;;2;12;2;2;23;118
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;9084;Educação Social;LICENCIATURA;762;9;2;1;20;9;7;48;161
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;9563;Desporto;LICENCIATURA;813;1;;;1;;;2;0
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;9844;Tradução e Interpretação Multimédia;LICENCIATURA;222;;;;2;1;2;5;27
3081;Universidade do Algarve - Escola Superior de Educação e Comunicação de Faro;9853;Educação Básica;LICENCIATURA;144;3;1;;1;;;5;54
3082;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro;0415;Gestão;BACHARELATO;345;;;;;;4;4;228
3082;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro;0443;Gestão Hoteleira;BACHARELATO;811;;;;2;2;5;9;64
3082;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro;0805;Turismo;BACHARELATO;812;;;;3;1;4;8;111
3082;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro;1509;Gestão;BACHARELATO;345;;;;2;;2;4;364
3082;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro;1568;Gestão Hoteleira;BACHARELATO;811;;;;2;2;1;5;223
3082;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro;1568;Gestão Hoteleira;LICENCIATURA;811;;;;7;5;5;17;239
3082;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro;1792;Turismo;BACHARELATO;812;;;;3;1;3;7;421
3082;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro;1792;Turismo;LICENCIATURA;812;;;;32;7;9;48;419
3082;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro;1850;Assessoria de Administração (regime nocturno);BACHARELATO;346;;;;;1;1;2;146
3082;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro;1850;Assessoria de Administração (regime nocturno);LICENCIATURA;346;;;;3;1;7;11;169
3082;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro;1951;Gestão (regime nocturno);LICENCIATURA;345;;;;12;11;9;32;611
3082;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro;1985;Secretariado de Administração (regime nocturno);LICENCIATURA;346;;;;1;;;1;44
3082;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro;2400;Gestão Financeira;LICENCIATURA;343;;;;2;;3;5;117
3082;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro;2548;Marketing;LICENCIATURA;342;;;;7;;2;9;99
3082;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro;9008;Assessoria de Administração (regime nocturno);LICENCIATURA;346;;;;9;;4;13;96
3082;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro;9147;Gestão;LICENCIATURA;345;12;1;2;25;3;6;49;156
3082;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro;9173;Gestão Hoteleira;LICENCIATURA;811;7;1;1;19;;;28;93
3082;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro;9205;Marketing;LICENCIATURA;342;3;;;1;;;4;9
3082;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro;9254;Turismo;LICENCIATURA;812;9;;3;31;;1;44;202
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;0207;Engenharia Alimentar;BACHARELATO;541;;;;4;2;1;7;187
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;0232;Engenharia Civil;BACHARELATO;582;;;;7;8;6;21;189
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;0240;Engenharia Eléctrica e Electrónica;BACHARELATO;522;;;;;;1;1;58
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;0303;Engenharia Mecânica;BACHARELATO;521;;;;;;1;1;97
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;0339;Engenharia Topográfica;BACHARELATO;581;;;;;2;4;6;92
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;1228;Engenharia Alimentar;BACHARELATO;541;;;;2;;4;6;277
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;1228;Engenharia Alimentar;LICENCIATURA;541;;;;14;4;5;23;218
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;1245;Engenharia Civil;BACHARELATO;582;;;;11;2;7;20;248
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;1245;Engenharia Civil;LICENCIATURA;582;;;1;18;15;10;44;137
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;1335;Engenharia Eléctrica e Electrónica;BACHARELATO;522;;;;4;;2;6;171
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;1335;Engenharia Eléctrica e Electrónica;LICENCIATURA;522;;;;1;;6;7;97
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;1463;Engenharia Mecânica;BACHARELATO;521;;;;1;;1;2;199
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;1463;Engenharia Mecânica;LICENCIATURA;521;;;1;7;3;2;13;147
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;2199;Engenharia Civil - Construção;LICENCIATURA;582;;;;2;;;2;14
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;2244;Engenharia Mecânica;LICENCIATURA;521;;;;1;;1;2;3
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;6297;Engenharia Eléctrica e Electrónica;MESTRADO;522;;;;1;;;1;10
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;6916;Energia e Climatização de Edifícios;MESTRADO;522;;;;;1;;1;0
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;9087;Engenharia Alimentar;LICENCIATURA;541;9;4;1;12;2;3;31;165
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;9089;Engenharia Civil;LICENCIATURA;582;10;4;1;16;8;8;47;196
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;9123;Engenharia Mecânica;LICENCIATURA;521;10;2;;3;1;;16;116
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;9128;Engenharia Topográfica;LICENCIATURA;581;;;;8;;;8;32
3083;Universidade do Algarve - Instituto Superior de Engenharia de Faro;9503;Engenharia Eléctrica e Electrónica;LICENCIATURA;522;5;1;1;10;3;2;22;162
3084;Universidade do Algarve - Escola Superior de Educação de Faro (Vila Real de Santo António);0182;Educadores de Infância;BACHARELATO;143;;;;1;;;1;69
3085;Universidade do Algarve - Escola S. de Gestão, Hotelaria e Turismo de Faro (V R de Sto António);0415;Gestão;BACHARELATO;345;;;;;;1;1;9
3087;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro (Portimão);0443;Gestão Hoteleira;BACHARELATO;811;;;;;;2;2;24
3087;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro (Portimão);1509;Gestão;BACHARELATO;345;;;;;1;1;2;120
3087;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro (Portimão);1568;Gestão Hoteleira;LICENCIATURA;811;;;;5;;1;6;101
3087;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro (Portimão);1792;Turismo;BACHARELATO;812;;;;2;;;2;218
3087;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro (Portimão);1792;Turismo;LICENCIATURA;812;;;;6;2;2;10;221
3087;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro (Portimão);1951;Gestão (regime nocturno);LICENCIATURA;345;;;;;1;;1;270
3087;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro (Portimão);9008;Assessoria de Administração (regime nocturno);LICENCIATURA;346;;;;2;;;2;28
3087;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro (Portimão);9147;Gestão;LICENCIATURA;345;3;;1;14;1;4;23;89
3087;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro (Portimão);9173;Gestão Hoteleira;LICENCIATURA;811;;;;1;;;1;32
3087;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro (Portimão);9254;Turismo;LICENCIATURA;812;2;;;9;;1;12;82
3087;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo de Faro (Portimão);9383;Informação e Animação Turística;LICENCIATURA;812;1;;;4;1;1;7;33
3091;Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto;0107;Comunicação e Relações Públicas;BACHARELATO;342;;;;2;2;1;5;151
3091;Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto;0110;Comunicação e Relações Económicas;BACHARELATO;342;;;;2;;2;4;155
3091;Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto;0625;Educação de Infância;LICENCIATURA;143;;;1;21;8;15;45;385
3091;Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto;0685;Professores do Ensino Primário;BACHARELATO;144;;;;;;1;1;121
