NomeFaculdade;CodigoFaculdade;NomeCurso;CodigoCurso;Grau;TotalDesempregados;TotalDiplomados
Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu;3185;Ecologia e Paisagismo;9080;L;1;0
Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu;3185;Enfermagem Veterinária;9085;L;43;196
Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu;3185;Engenharia Agronómica;9086;L;6;44
Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu;3185;Engenharia Alimentar;9087;L;36;174
Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu;3185;Engenharia Florestal;9114;L;6;36
Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu;3185;Engenharia Zootécnica;9129;L;13;69
Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego;3186;Gestão e Informática;1511;L;7;65
Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego;3186;Gestão Turística, Cultural e Patrimonial;1570;L;8;61
Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego;3186;Contabilidade e Auditoria;9061;L;24;99
Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego;3186;Engenharia Informática e Telecomunicações;9122;L;10;85
Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego;3186;Gestão e Informática;9168;L;35;109
Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego;3186;Gestão Turística, Cultural e Patrimonial;9179;L;30;110
Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego;3186;Informação Turística;9183;L;6;62
Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego;3186;Serviço Social;9238;L;85;236
Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego;3186;Secretariado de Administração (regime nocturno);9800;L;14;104
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Auditoria e Fiscalidade;1032;L;3;45
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Administração Pública;1046;L;2;34
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Gestão de Empresas;1515;B;2;193
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Gestão de Empresas;1515;L;19;257
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Gestão de Comércio e Serviços;1517;L;3;67
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Gestão de Recursos Humanos e Comportamento Organizacional;1546;L;17;153
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Gestão Turística e Cultural;1571;B;1;117
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Gestão Turística e Cultural;1571;L;14;142
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Administração Pública;9002;L;10;123
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Gestão de Empresas;9152;L;24;161
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Gestão e Administração de Serviços de Saúde;9480;L;32;82
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Auditoria e Fiscalidade;9638;L;5;74
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Gestão de Comércio e Serviços;9639;L;2;33
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Gestão de Recursos Humanos e Comportamento Organizacional;9640;L;32;189
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Gestão Turística e Cultural;9641;L;25;138
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Gestão e Administração Bancária (regime pós-laboral);9925;L;2;9
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Artes Plásticas - Pintura;1040;L;3;40
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Conservação e Restauro;1115;B;2;164
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Conservação e Restauro;1115;L;15;204
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Design e Tecnologia das Artes Gráficas;1239;L;7;70
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Electrotécnica e de Computadores;1242;L;2;36
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Civil;1245;B;1;208
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Civil;1245;L;17;139
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia do Ambiente;1315;L;3;30
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Química;1484;L;5;104
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Química Industrial;1486;B;5;118
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Fotografia;1489;B;1;48
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Fotografia;1489;L;3;44
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Gestão do Território e do Património Cultural;1494;L;5;92
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Gestão do Território;1556;L;2;18
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Tecnologia e Artes Gráficas;1784;B;2;162
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Tecnologia e Artes Gráficas;1784;L;7;135
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Civil;9089;L;30;307
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia do Ambiente e Biológica;9100;L;25;125
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Electrotécnica e de Computadores;9112;L;9;135
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Informática;9119;L;10;118
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Química e Bioquímica;9184;L;6;89
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Conservação e Restauro;9380;L;20;183
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Conservação e Restauro;9405;M;5;87
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Técnicas de Arqueologia;9467;L;2;45
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Artes Plásticas - Pintura e Intermédia;9643;L;17;95
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Design e Tecnologia das Artes Gráficas;9644;L;45;226
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Fotografia;9645;L;23;100
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Gestão do Território;9895;L;1;0
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Tecnologia Química;M079;M;6;26
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Reabilitação Urbana;M199;M;2;7
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Design Editorial;M474;M;1;14
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;3243;Comunicação Social;1113;L;13;144
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;3243;Engenharia e Gestão Industrial;1263;L;4;22
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;3243;Engenharia Mecânica;1463;L;1;18
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;3243;Comunicação Social;9054;L;24;119
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;3243;Engenharia Mecânica;9123;L;12;75
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;3243;Tecnologias de Informação e Comunicação;9250;L;2;39
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;3243;Design e Desenvolvimento de Produtos;9642;L;3;21
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;3243;Vídeo e Cinema Documental;9932;L;15;29
Academia Nacional Superior de Orquestra;4002;Instrumentista de Orquestra;1578;L;1;123
Conservatório Superior de Música de Gaia;4005;Canto Teatral;9017;L;2;38
Escola Superior Artística do Porto;4010;Arquitectura;0022;L;34;154
Escola Superior Artística do Porto;4010;Cine-Vídeo;0072;B;3;54
Escola Superior Artística do Porto;4010;Fotografia;0388;B;4;64
Escola Superior Artística do Porto;4010;Pintura;0620;B;3;22
Escola Superior Artística do Porto;4010;Arte e Comunicação;1001;L;7;98
Escola Superior Artística do Porto;4010;Artes Plásticas;1025;L;22;147
Escola Superior Artística do Porto;4010;Animação Sociocultural;1045;B;1;20
Escola Superior Artística do Porto;4010;Animação Sociocultural;1045;L;7;39
Escola Superior Artística do Porto;4010;Cine-Vídeo;1073;L;6;52
Escola Superior Artística do Porto;4010;Fotografia;1489;L;5;49
Escola Superior Artística do Porto;4010;Teatro;1782;L;4;32
Escola Superior Artística do Porto;4010;Realização - Cinema e Televisão;6989;M;3;8
Escola Superior Artística do Porto;4010;Animação e Produção Cultural;8136;L;5;10
Escola Superior Artística do Porto;4010;Estudos Preparatórios de Arquitectura;8246;L;1;0
Escola Superior Artística do Porto;4010;Animação Sociocultural;9005;L;1;7
Escola Superior Artística do Porto;4010;Arquitectura;9257;M;77;231
Escola Superior Artística do Porto;4010;Artes Plásticas e Intermédia;9682;L;8;48
Escola Superior Artística do Porto;4010;Artes Visuais - Fotografia;9683;L;23;79
Escola Superior Artística do Porto;4010;Cinema e Audiovisual;9713;L;37;104
Escola Superior Artística do Porto;4010;Design e Comunicação Multimédia;9728;L;28;59
Escola Superior Artística do Porto;4010;Teatro - Interpretação e Encenação;9802;L;6;35
Escola Superior Artística do Porto (Guimarães);4011;Ilustração;6639;M;4;14
Escola Superior Artística do Porto (Guimarães);4011;Artes/BD/Ilustração;9319;L;8;24
Escola Superior Artística do Porto (Guimarães);4011;Artes/Desenho;9450;L;11;51
Escola Superior Artística do Porto (Guimarães);4011;Artes/Grafismo Multimédia;9451;L;13;27
Escola Superior de Actividades Imobiliárias;4020;Gestão Imobiliária;0215;L;3;40
Escola Superior de Actividades Imobiliárias;4020;Gestão Imobiliária;9174;L;14;175
Escola Superior Gallaecia;4025;Arquitectura e Urbanismo;1005;L;6;105
Escola Superior Gallaecia;4025;Estudos Superiores de Arquitectura;8247;L;2;104
Escola Superior Gallaecia;4025;Design;9069;L;1;19
Escola Superior Gallaecia;4025;Ecologia e Paisagismo;9080;L;2;8
Escola Superior Gallaecia;4025;Arquitectura e Urbanismo;9507;M;2;25
Universidade Moderna de Lisboa;4030;Arquitectura;0022;L;14;121
Universidade Moderna de Lisboa;4030;Direito;0153;L;17;233
Universidade Moderna de Lisboa;4030;Engenharia Civil;0233;L;5;18
Universidade Moderna de Lisboa;4030;Engenharia e Gestão da Produção;0283;L;1;5
Universidade Moderna de Lisboa;4030;Engenharia Industrial;0291;L;2;7
Universidade Moderna de Lisboa;4030;Estudos Europeus;0361;L;3;46
Universidade Moderna de Lisboa;4030;Informática de Gestão;0491;L;4;40
Universidade Moderna de Lisboa;4030;Investigação Social Aplicada;0501;L;8;30
Universidade Moderna de Lisboa;4030;Organização e Gestão de Empresas;0605;L;19;90
Universidade Moderna de Lisboa;4030;Psicopedagogia Curativa;0702;L;27;185
Universidade Moderna de Lisboa;4030;Cinema, Televisão e Cinema Publicitário;1071;L;1;13
Universidade Moderna de Lisboa;4030;Sociologia Aplicada;1740;L;4;15
Universidade Moderna de Lisboa;4030;Gestão;9147;L;1;8
Universidade Moderna de Lisboa;4030;Psicopedagogia;9221;L;1;5
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Setúbal);4031;Arquitectura;0022;L;3;72
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Setúbal);4031;Direito;0153;L;3;111
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Setúbal);4031;Investigação Social Aplicada;0501;L;1;64
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Setúbal);4031;Organização e Gestão de Empresas;0605;L;1;102
Universidade Lusófona do Porto;4032;Ciências do Ambiente;0092;L;9;61
Universidade Lusófona do Porto;4032;Direito;0153;L;21;284
Universidade Lusófona do Porto;4032;Estudos Europeus;0361;L;8;33
Universidade Lusófona do Porto;4032;Engenharia de Automação e Controlo;0376;L;1;23
Universidade Lusófona do Porto;4032;Organização e Gestão de Empresas;0605;L;8;97
Universidade Lusófona do Porto;4032;Psicopedagogia Curativa;0702;L;27;155
Universidade Lusófona do Porto;4032;Psicologia Clínica e da Saúde;6386;M;4;13
Universidade Lusófona do Porto;4032;Administração Pública, Regional e Autárquica;8162;L;2;20
Universidade Lusófona do Porto;4032;Turismo e Gestão de Empresas Turísticas;8163;L;9;27
Universidade Lusófona do Porto;4032;Gestão e Desenvolvimento de Recursos Humanos;8166;L;2;22
Universidade Lusófona do Porto;4032;Línguas e Tradução;8167;L;3;0
Universidade Lusófona do Porto;4032;Engenharia Electrotécnica de Sistemas de Energia;8277;L;2;1
Universidade Lusófona do Porto;4032;Comunicação Audiovisual e Multimédia;8313;L;9;11
Universidade Lusófona do Porto;4032;Estudos Europeus, Estudos Lusófonos e Relações Internacionais;8378;L;3;37
Universidade Lusófona do Porto;4032;Ciências Aeronáuticas;9021;L;4;68
Universidade Lusófona do Porto;4032;Ciências da Comunicação e da Cultura;9024;L;23;58
Universidade Lusófona do Porto;4032;Design de Comunicação;9070;L;2;0
Universidade Lusófona do Porto;4032;Direito;9078;L;42;264
Universidade Lusófona do Porto;4032;Economia;9081;L;5;15
Universidade Lusófona do Porto;4032;Engenharia Civil;9089;L;2;0
Universidade Lusófona do Porto;4032;Engenharia do Ambiente;9099;L;6;28
Universidade Lusófona do Porto;4032;Engenharia Informática;9119;L;12;31
Universidade Lusófona do Porto;4032;Gestão;9147;L;16;112
Universidade Lusófona do Porto;4032;Gestão e Engenharia Industrial;9167;L;11;51
Universidade Lusófona do Porto;4032;Psicologia;9219;L;16;147
Universidade Lusófona do Porto;4032;Serviço Social;9238;L;12;13
Universidade Lusófona do Porto;4032;Solicitadoria;9242;L;4;83
Universidade Lusófona do Porto;4032;Arquitectura;9257;M;10;36
Universidade Lusófona do Porto;4032;Direito;9279;M;1;20
Universidade Lusófona do Porto;4032;Gestão;9295;M;1;8
Universidade Lusófona do Porto;4032;Segurança e Higiene do Trabalho;9550;L;3;6
Universidade Lusófona do Porto;4032;Estudos Gerais de Arquitectura;9615;L;6;33
Universidade Lusófona do Porto;4032;Psicopedagogia Clínica;9794;L;31;160
Universidade Lusófona do Porto;4032;Psicologia Forense;M300;M;3;16
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);4033;Direito;0153;L;2;129
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);4033;Engenharia Civil;0233;L;1;77
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);4033;Informática de Gestão;0491;L;2;35
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);4033;Investigação Social Aplicada;0501;L;2;47
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);4033;Organização e Gestão de Empresas;0605;L;1;66
