NomeFaculdade;CodigoFaculdade;NomeCurso;CodigoCurso;Grau;CNAEF_3D_Nome;A2006_Total;A2007_Total;A2008_Total;A2009_Total;A2010_Total;A2011_Total;A2012_Total;A2013_Total;A2014_Total;A2015_Total;TotalDesempregados;Dip_2005;Dip_2006;Dip_2007;Dip_2008;Dip_2009;Dip_2010;Dip_2011;Dip_2012;Dip_2013;Dip_2014;TotalDiplomados
Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação;1109;Estudos de Desenvolvimento em Ciências Sociais e Educacionais;4259;M;Sociologia e Outros Estudos;0;0;0;1;0;0;0;0;0;0;1;;;1;3;2;;;;;;6
Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação;1109;Psicologia;4756;M;Psicologia;1;0;6;10;0;0;0;0;0;0;17;26;36;21;35;24;;;;;;142
Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação;1109;Ciências da Educação;5116;D;Ciências da Educação;0;0;0;0;0;1;0;1;0;0;2;;;;;;8;7;9;14;12;50
Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação;1109;Psicologia;5715;D;Psicologia;0;0;2;1;0;0;0;0;0;0;3;10;21;7;15;10;6;;;;;69
Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação;1109;Ciências da Educação;6031;M;Ciências da Educação;0;0;0;2;4;3;2;7;2;9;29;;;;1;48;54;43;34;42;32;254
Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação;1109;Temas de Psicologia;6253;M;Psicologia;0;0;3;1;0;0;0;0;1;2;7;;;;15;87;34;36;27;17;42;258
Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação;1109;Ensino de Artes Visuais no 3.º Ciclo do Ensino Básico e Ensino Secundário;6436;M;Formação de Professores de Áreas Disciplinares Específicas;0;0;0;0;1;0;1;3;2;2;9;;;;;10;16;22;24;23;20;115
Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação;1109;Ciências Psicológicas;8505;L1;Psicologia;0;0;0;2;0;0;1;4;2;0;9;;;;79;71;64;60;21;76;82;453
Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação;1109;Ciências da Educação;9026;L1;Ciências da Educação;0;0;0;0;0;1;0;0;0;0;1;;;;37;58;45;55;46;56;59;356
Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação;1109;Ciências da Educação;9026;L1;Ciências da Educação;0;0;0;5;3;3;8;5;13;19;56;;;;37;58;45;55;46;56;59;356
Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação;1109;Psicologia;9343;D;Psicologia;0;0;0;0;0;0;0;0;0;1;1;;;;;;7;15;29;19;22;92
Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação;1109;Psicologia;9555;M;Psicologia;0;0;6;8;10;19;25;33;39;46;186;;;;106;100;121;119;115;128;127;816
Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação;1109;Educação e Formação de Adultos;M151;M;Ciências da Educação;0;0;0;0;0;2;1;1;0;0;4;;;;;;;10;8;6;1;25
Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar;1110;Ciências do Meio Aquático;0100;L;Ciências da Terra;0;0;0;0;0;0;0;0;0;0;0;1;5;4;10;;;;;;;20
Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar;1110;Medicina;0580;L;Medicina;0;0;0;1;0;0;0;0;0;0;1;108;107;115;133;2;;;;;;465
Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar;1110;Medicina Veterinária;0586;L;Ciências Veterinárias;1;0;4;0;0;0;0;0;0;0;5;19;28;16;55;;;;;;;118
Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar;1110;Medicina Legal;4692;M;Medicina;0;0;0;0;0;0;0;0;0;0;0;4;;7;8;24;;;;;;43
Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar;1110;Oncologia;4718;M;Medicina;0;1;0;0;0;0;0;0;0;0;1;13;8;10;11;27;;;;;;69
Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar;1110;Ciências Biomédicas;5112;D;Medicina;2;0;0;0;0;0;0;0;0;0;2;20;26;19;26;25;1;;;;;117
Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar;1110;Ciências Médicas;5210;D;Medicina;0;1;0;0;0;0;0;0;0;0;1;4;3;8;9;2;;;;;;26
Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar;1110;Ciências do Mar e do Ambiente;5553;D;Ciências da Terra;0;0;0;0;0;0;0;1;0;0;1;;;;;;;;1;7;5;13
Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar;1110;Ciências Biomédicas;5573;D;Medicina;0;0;0;0;0;0;1;3;2;0;6;;;;;;18;20;29;23;25;115
Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar;1110;Biologia Básica e Aplicada;5751;D;Biologia e Bioquímica;0;0;0;0;0;0;0;1;0;0;1;;;;;;3;2;2;6;4;17
Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar;1110;Contaminação e Toxicologia Ambientais;6283;M;Biologia e Bioquímica;0;0;0;0;0;1;0;0;0;0;1;;;;;5;11;10;;;;26
Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar;1110;Ciências do Mar - Recursos Marinhos;6494;M;Ciências da Terra;0;0;0;0;0;1;3;0;3;0;7;;;;;;8;15;15;3;13;54
Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar;1110;Medicina Legal;6496;M;Medicina;0;0;0;0;0;0;1;1;3;3;8;;;;;;20;10;1;24;32;87
Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar;1110;Oncologia;6497;M;Medicina;0;0;0;0;0;0;2;0;2;1;5;;;;;;25;23;15;24;23;110
Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar;1110;Medicina Tradicional Chinesa;6833;M;Medicina;0;0;0;0;0;0;0;0;0;1;1;;;;;;7;7;10;8;13;45
Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar;1110;Estudos Básicos em Ciências da Saúde Animal;8047;L1;Ciências Veterinárias;0;0;0;0;1;2;0;0;0;0;3;;;;46;16;58;40;;31;74;265
Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar;1110;Ciências do Meio Aquático;9708;L1;Ciências da Terra;0;0;0;0;0;1;0;2;1;2;6;;;;5;7;10;16;18;12;31;99
Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar;1110;Medicina Veterinária;9847;M;Ciências Veterinárias;0;0;0;0;1;0;1;5;7;9;23;;;;;34;44;44;54;62;62;300
Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar;1110;Toxicologia e Contaminação Ambientais;M575;M;Biologia e Bioquímica;0;0;0;0;0;0;2;1;5;3;11;;;;;;;;9;7;13;29
Universidade do Porto - Faculdade de Desporto;1111;Desporto e Educação Física;0141;L;Desporto;7;3;11;8;0;0;0;0;0;0;29;101;108;91;114;165;;;;;;579
Universidade do Porto - Faculdade de Desporto;1111;Desporto e Educação Física;0141;L;Desporto;1;0;1;0;0;0;0;0;0;0;2;101;108;91;114;165;;;;;;579
Universidade do Porto - Faculdade de Desporto;1111;Ciência do Desporto;4059;M;Desporto;0;0;0;0;0;0;0;0;0;0;0;85;93;81;11;1;;;;;;271
Universidade do Porto - Faculdade de Desporto;1111;Ciência do Desporto;4059;M;Desporto;0;1;0;1;0;0;0;0;0;0;2;85;93;81;11;1;;;;;;271
Universidade do Porto - Faculdade de Desporto;1111;Actividade Física Adaptada;4900;M;Desporto;0;0;0;1;1;0;0;0;0;0;2;;;1;12;14;1;;;;;28
Universidade do Porto - Faculdade de Desporto;1111;Actividade Física e Saúde;4901;M;Desporto;0;0;0;1;0;0;0;0;0;0;1;;;13;4;21;;;;;;38
Universidade do Porto - Faculdade de Desporto;1111;Actividade Física para a Terceira Idade;4903;M;Desporto;0;0;0;1;0;0;0;0;0;0;1;;;2;7;11;;;;;;20
Universidade do Porto - Faculdade de Desporto;1111;Desporto para Crianças e Jovens;4960;M;Desporto;0;0;1;0;0;0;0;0;0;0;1;;;3;14;15;;;;;;32
Universidade do Porto - Faculdade de Desporto;1111;Actividade Física e Saúde;5101;D;Desporto;0;0;0;0;0;1;0;0;0;0;1;;;;;;6;6;11;5;5;33
Universidade do Porto - Faculdade de Desporto;1111;Ciência do Desporto;5167;D;Desporto;0;0;1;0;0;0;0;0;0;0;1;;;;11;16;4;;;;;31
Universidade do Porto - Faculdade de Desporto;1111;Actividade Física Adaptada;6001;M;Desporto;0;0;0;0;0;1;0;0;1;1;3;;;;;18;25;15;7;17;12;94
Universidade do Porto - Faculdade de Desporto;1111;Actividade Física para a Terceira Idade;6004;M;Desporto;0;0;0;0;0;1;0;1;3;2;7;;;;;10;17;8;8;17;15;75
Universidade do Porto - Faculdade de Desporto;1111;Desporto para Crianças e Jovens;6070;M;Desporto;0;0;0;0;0;0;0;0;1;1;2;;;;;17;24;14;12;11;17;95
Universidade do Porto - Faculdade de Desporto;1111;Gestão Desportiva;6148;M;Gestão e Administração;0;0;0;0;0;1;0;1;1;1;4;;;;;8;33;9;11;21;17;99
Universidade do Porto - Faculdade de Desporto;1111;Treino de Alto Rendimento Desportivo;6260;M;Desporto;0;0;0;0;0;1;0;1;0;0;2;;;;;16;46;21;8;14;18;123
Universidade do Porto - Faculdade de Desporto;1111;Ensino de Educação Física nos Ensinos Básico e Secundário;6454;M;Formação de Professores e Formadores de Áreas Tecnológicas;0;0;0;0;1;4;15;18;15;15;68;;;;;;67;90;118;140;117;532
Universidade do Porto - Faculdade de Desporto;1111;Treino de Alto Rendimento Desportivo;6559;M;Desporto;0;0;0;1;0;0;0;0;0;0;1;;;4;11;12;;;;;;27
Universidade do Porto - Faculdade de Desporto;1111;Ciências do Desporto;9707;L1;Desporto;0;0;0;1;0;0;0;0;0;0;1;;;;;158;233;166;147;139;143;986
Universidade do Porto - Faculdade de Desporto;1111;Ciências do Desporto;9707;L1;Desporto;0;0;0;0;6;11;9;26;8;12;72;;;;;158;233;166;147;139;143;986
Universidade do Porto - Escola de Gestão do Porto;1112;Gestão de Empresas;4480;M;Gestão e Administração;0;0;2;0;0;0;0;0;0;0;2;1;1;2;3;;;;;;;7
Universidade do Porto - Faculdade de Medicina Dentária;1113;Medicina Dentária;0583;L;Ciências Dentárias;0;1;0;4;0;0;0;0;0;0;5;58;59;45;49;39;;;;;;250
Universidade do Porto - Faculdade de Medicina Dentária;1113;Medicina Dentária Conservadora;4695;M;Ciências Dentárias;0;0;0;2;0;0;0;0;0;0;2;3;9;1;1;5;;;;;;19
Universidade do Porto - Faculdade de Medicina Dentária;1113;Ciências Básicas de Saúde Oral;8046;L1;Ciências Dentárias;0;0;0;0;0;0;0;1;0;0;1;;;;49;48;60;80;99;52;71;459
Universidade do Porto - Faculdade de Medicina Dentária;1113;Medicina Dentária;9548;M;Ciências Dentárias;0;0;0;0;0;1;0;6;8;26;41;;;;;;112;80;80;79;78;429
Universidade do Porto - Faculdade de Direito;1114;Direito;0153;L;Direito;1;2;4;3;0;0;0;0;0;0;10;99;102;102;91;7;;;;;;401
Universidade do Porto - Faculdade de Direito;1114;Criminologia;4125;M;Sociologia e Outros Estudos;1;0;0;0;0;0;0;0;0;0;1;4;3;;;;;;;;;7
Universidade do Porto - Faculdade de Direito;1114;Criminologia;9066;L1;Sociologia e Outros Estudos;0;0;0;0;2;2;2;9;4;9;28;;;;;;25;19;28;38;35;145
Universidade do Porto - Faculdade de Direito;1114;Direito;9078;L1;Direito;0;0;4;1;6;10;18;22;22;13;96;;;;97;118;98;118;106;142;129;808
Universidade do Porto - Faculdade de Direito;1114;Direito;9279;M;Direito;0;0;0;0;2;1;1;0;0;3;7;;;;;;35;64;42;51;49;241
Universidade do Porto - Faculdade de Direito;1114;Criminologia;M447;M;Sociologia e Outros Estudos;0;0;0;0;0;0;0;2;0;1;3;;;;;;;;5;12;9;26
Universidade de Trás-os-Montes e Alto Douro;1200;Arquitectura Paisagista;0025;L;Arquitectura e Urbanismo;3;1;4;1;1;0;0;0;0;0;10;12;23;18;25;13;2;;;;;93
Universidade de Trás-os-Montes e Alto Douro;1200;Biologia;0048;L;Biologia e Bioquímica;0;0;2;0;0;0;0;0;0;0;2;;5;11;20;;;;;;;36
Universidade de Trás-os-Montes e Alto Douro;1200;Biologia e Geologia (Ensino de);0054;L;Formação de Professores de Áreas Disciplinares Específicas;4;6;4;1;0;0;0;0;0;0;15;40;19;30;11;7;;;;;;107
Universidade de Trás-os-Montes e Alto Douro;1200;Biologia e Geologia (Ensino de);0054;L;Formação de Professores de Áreas Disciplinares Específicas;0;0;0;0;0;0;0;0;0;0;0;40;19;30;11;7;;;;;;107
Universidade de Trás-os-Montes e Alto Douro;1200;Economia;0156;L;Economia;2;2;9;0;0;0;0;0;0;0;13;48;32;17;46;4;;;;;;147
Universidade de Trás-os-Montes e Alto Douro;1200;Educação Física e Desporto;0177;L;Desporto;1;2;6;12;0;0;0;0;0;0;21;87;76;74;69;69;;;;;;375
Universidade de Trás-os-Montes e Alto Douro;1200;Educadores de Infância;0182;B;Formação de Educadores de Infância;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Universidade de Trás-os-Montes e Alto Douro;1200;Engenharia Agrícola;0198;L;Produção Agrícola e Animal;0;2;0;1;0;0;0;0;0;0;3;37;23;20;20;20;;;;;;120
Universidade de Trás-os-Montes e Alto Douro;1200;Engenharia Civil;0233;L;Construção Civil e Engenharia Civil;1;5;2;0;0;0;0;0;0;0;8;34;57;41;25;;;;;;;157
Universidade de Trás-os-Montes e Alto Douro;1200;Engenharia Electrotécnica;0248;L;Electricidade e Energia;2;2;5;0;0;0;0;0;0;0;9;21;37;22;23;;;;;;;103
Universidade de Trás-os-Montes e Alto Douro;1200;Engenharia Ambiental e dos Recursos Naturais;0274;L;Tecnologia de Protecção do Ambiente;4;5;1;0;0;0;0;0;0;0;10;40;32;36;19;;;;;;;127
Universidade de Trás-os-Montes e Alto Douro;1200;Engenharia Florestal;0276;L;Silvicultura e Caça;1;0;5;2;0;0;0;0;0;0;8;25;19;15;14;7;;;;;;80
Universidade de Trás-os-Montes e Alto Douro;1200;Engenharia Mecânica;0304;L;Metalurgia e Metalomecânica;2;1;0;0;0;0;0;0;0;0;3;15;12;5;8;;;;;;;40
Universidade de Trás-os-Montes e Alto Douro;1200;Engenharia Zootécnica;0347;L;Produção Agrícola e Animal;4;3;1;1;0;0;0;0;0;0;9;24;30;28;17;15;;;;;;114
Universidade de Trás-os-Montes e Alto Douro;1200;Enologia;0351;L;Indústrias Alimentares;2;1;0;0;0;0;0;0;0;0;3;25;17;10;15;8;;;;;;75
Universidade de Trás-os-Montes e Alto Douro;1200;Física e Química (Ensino de);0383;L;Formação de Professores de Áreas Disciplinares Específicas;1;0;1;0;0;0;0;0;0;0;2;25;40;21;13;6;;;;;;105
Universidade de Trás-os-Montes e Alto Douro;1200;Gestão;0416;L;Gestão e Administração;2;4;4;1;0;0;0;0;0;0;11;28;23;30;31;3;;;;;;115
Universidade de Trás-os-Montes e Alto Douro;1200;Gestão Agrária;0427;L;Produção Agrícola e Animal;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Universidade de Trás-os-Montes e Alto Douro;1200;Gestão Agrária;0427;L;Produção Agrícola e Animal;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Universidade de Trás-os-Montes e Alto Douro;1200;Inglês e Alemão (Ensino de);0494;L;Formação de Professores de Áreas Disciplinares Específicas;0;2;0;0;0;0;0;0;0;0;2;19;19;12;10;2;;;;;;62
Universidade de Trás-os-Montes e Alto Douro;1200;Matemática;0559;L;Matemática;0;1;0;0;0;0;0;0;0;0;1;4;1;1;;;;;;;;6
Universidade de Trás-os-Montes e Alto Douro;1200;Matemática (Ensino de);0560;L;Formação de Professores de Áreas Disciplinares Específicas;4;2;1;1;0;0;0;0;0;0;8;18;23;24;10;6;;;;;;81
Universidade de Trás-os-Montes e Alto Douro;1200;Medicina Veterinária;0586;L;Ciências Veterinárias;4;3;3;1;1;0;0;0;0;0;12;67;57;50;59;11;1;;;;;245
Universidade de Trás-os-Montes e Alto Douro;1200;Línguas Estrangeiras Aplicadas;0588;L;Línguas e Literaturas Estrangeiras;5;4;3;0;0;0;0;0;0;0;12;;16;30;3;;;;;;;49
Universidade de Trás-os-Montes e Alto Douro;1200;Educação de Infância;0625;L;Formação de Educadores de Infância;9;5;7;0;0;0;0;0;0;0;21;57;49;67;50;1;;;;;;224
Universidade de Trás-os-Montes e Alto Douro;1200;Português e Francês (Ensino de);0630;L;Formação de Professores de Áreas Disciplinares Específicas;1;2;2;0;0;0;0;0;0;0;5;22;21;9;7;;;;;;;59
Universidade de Trás-os-Montes e Alto Douro;1200;Português e Inglês (Ensino de);0633;L;Formação de Professores de Áreas Disciplinares Específicas;2;0;1;1;0;0;0;0;0;0;4;36;20;10;7;2;;;;;;75
Universidade de Trás-os-Montes e Alto Douro;1200;Química;0705;L;Química;0;2;0;0;0;0;0;0;0;0;2;;;5;3;;;;;;;8
Universidade de Trás-os-Montes e Alto Douro;1200;Ensino Básico - 1.º Ciclo;0707;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);7;14;9;0;0;0;0;0;0;0;30;72;55;57;38;;;;;;;222
Universidade de Trás-os-Montes e Alto Douro;1200;Ciência Alimentar;1118;L;Indústrias Alimentares;0;1;0;0;0;0;0;0;0;0;1;;;17;7;;;;;;;24
Universidade de Trás-os-Montes e Alto Douro;1200;Ecologia Aplicada;1172;L;Ciências do Ambiente;2;0;0;2;0;0;0;0;0;0;4;;10;5;11;4;;;;;;30
Universidade de Trás-os-Montes e Alto Douro;1200;Matemática, ramo de Matemáticas Financeiras;1902;L;Matemática;0;0;1;0;0;0;0;0;0;0;1;;;;3;;;;;;;3
Universidade de Trás-os-Montes e Alto Douro;1200;Educadores de Infância;2855;L;Formação de Educadores de Infância;1;0;0;0;0;0;0;0;0;0;1;8;11;;;;;;;;;19
Universidade de Trás-os-Montes e Alto Douro;1200;Professores do 1.º Ciclo do Ensino Básico;2857;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);3;0;0;0;0;0;0;0;0;0;3;13;9;;;;;;;;;22
Universidade de Trás-os-Montes e Alto Douro;1200;Biologia e Geologia para o Ensino;4075;M;Formação de Professores de Áreas Disciplinares Específicas;0;0;0;0;3;0;0;0;0;0;3;12;26;9;2;;5;;;;;54
Universidade de Trás-os-Montes e Alto Douro;1200;Educação;4186;M;Ciências da Educação;1;1;0;0;1;0;0;0;0;0;3;13;14;8;2;;1;;;;;38
Universidade de Trás-os-Montes e Alto Douro;1200;Educação Física e Desporto;4197;M;Desporto;0;0;0;1;5;0;0;0;0;0;6;4;12;22;6;7;17;;;;;68
Universidade de Trás-os-Montes e Alto Douro;1200;Educação Física;4343;M;Desporto;0;0;0;0;1;0;0;0;0;0;1;;;;;;7;;;;;7
Universidade de Trás-os-Montes e Alto Douro;1200;Gestão dos Serviços de Saúde;4458;M;Gestão e Administração;0;0;0;1;0;0;0;0;0;0;1;;;;1;9;22;;;;;32
Universidade de Trás-os-Montes e Alto Douro;1200;Sistemas de Informação Geográfica;4830;M;Ciências da Terra;0;0;0;1;1;0;0;0;0;0;2;;;;;3;6;;;;;9
Universidade de Trás-os-Montes e Alto Douro;1200;Tecnologia Ambiental;4876;M;Tecnologia de Protecção do Ambiente;0;0;1;0;0;0;0;0;0;0;1;2;3;;1;;;;;;;6
Universidade de Trás-os-Montes e Alto Douro;1200;Desenvolvimento e Aprendizagem da Criança;4948;M;Serviços de Apoio a Crianças e Jovens;0;1;0;0;0;0;0;0;0;0;1;;;1;;2;3;;;;;6
Universidade de Trás-os-Montes e Alto Douro;1200;Engenharia e Planeamento Municipal;4975;M;Construção Civil e Engenharia Civil;0;0;0;0;1;0;0;0;0;0;1;;;3;;;3;;;;;6
Universidade de Trás-os-Montes e Alto Douro;1200;Genética Molecular Comparativa e Tecnológica;4990;M;Biologia e Bioquímica;0;0;1;0;1;0;0;0;0;0;2;;;;3;1;4;;;;;8
Universidade de Trás-os-Montes e Alto Douro;1200;Ciências Humanas e Sociais;5202;D;Sociologia e Outros Estudos;0;0;0;0;0;0;0;0;0;0;0;10;11;3;5;9;4;5;;;;47
Universidade de Trás-os-Montes e Alto Douro;1200;Engenharia Electrotécnica e de Computadores;6091;M;Electrónica e Automação;0;0;1;1;0;0;0;0;0;0;2;;;;11;4;17;;;;;32
Universidade de Trás-os-Montes e Alto Douro;1200;Engenharia Florestal;6092;M;Silvicultura e Caça;0;0;0;0;1;0;0;0;0;0;1;;;;1;;6;;;;;7
Universidade de Trás-os-Montes e Alto Douro;1200;Turismo;6334;M;Turismo e Lazer;0;0;0;0;1;0;0;0;0;0;1;;;;;1;3;;;;;4
Universidade de Trás-os-Montes e Alto Douro;1200;Ensino de Educação Física nos Ensinos Básico e Secundário;6454;M;Formação de Professores e Formadores de Áreas Tecnológicas;0;0;0;0;2;0;0;0;0;0;2;;;;;;6;;;;;6
Universidade de Trás-os-Montes e Alto Douro;1200;Psicologia Clínica;6542;M;Psicologia;0;0;0;2;1;0;0;0;0;0;3;;;;4;2;1;;;;;7
Universidade de Trás-os-Montes e Alto Douro;1200;Empreendedorismo;6609;M;Gestão e Administração;0;0;0;0;1;0;0;0;0;0;1;;;;;;1;;;;;1
Universidade de Trás-os-Montes e Alto Douro;1200;Análises Laboratoriais;6752;M;Química;0;0;0;0;1;0;0;0;0;0;1;;;;;8;2;;;;;10
Universidade de Trás-os-Montes e Alto Douro;1200;Biologia Clínica Laboratorial;6753;M;Biologia e Bioquímica;0;0;0;0;1;0;0;0;0;0;1;;;;3;5;1;;;;;9
Universidade de Trás-os-Montes e Alto Douro;1200;Educação Pré-Escolar;6914;M;Formação de Educadores de Infância;0;0;0;2;3;0;0;0;0;0;5;;;;;2;5;;;;;7
Universidade de Trás-os-Montes e Alto Douro;1200;Educação Pré-Escolar e Ensino do 1.º Ciclo do Ensino Básico;6915;M;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;1;0;0;0;0;0;1;;;;;;26;;;;;26
Universidade de Trás-os-Montes e Alto Douro;1200;Ensino do 1.º e do 2.º Ciclo do Ensino Básico;6925;M;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;2;0;0;0;0;0;2;;;;;;9;;;;;9
Universidade de Trás-os-Montes e Alto Douro;1200;Educação Física e Desporto Escolar;8034;L1;Desporto;0;0;1;3;3;0;0;0;0;0;7;;;;37;76;63;;;;;176
Universidade de Trás-os-Montes e Alto Douro;1200;Arquitectura Paisagista;8258;L1;Arquitectura e Urbanismo;0;0;0;0;1;0;0;0;0;0;1;;;;;;18;;;;;18
Universidade de Trás-os-Montes e Alto Douro;1200;Biologia;9011;L1;Biologia e Bioquímica;0;0;0;2;1;0;0;0;0;0;3;;;;7;11;24;;;;;42
Universidade de Trás-os-Montes e Alto Douro;1200;Biologia e Geologia;9012;L1;Biologia e Bioquímica;0;0;2;0;0;0;0;0;0;0;2;;;;3;4;15;;;;;22
Universidade de Trás-os-Montes e Alto Douro;1200;Ciências da Comunicação;9023;L1;Jornalismo e Reportagem;0;5;1;9;7;0;0;0;0;0;22;;;29;24;79;61;;;;;193
Universidade de Trás-os-Montes e Alto Douro;1200;Comunicação e Multimédia;9052;L1;Áudio-Visuais e Produção dos Media;0;0;0;3;2;0;0;0;0;0;5;;;;;37;24;;;;;61
Universidade de Trás-os-Montes e Alto Douro;1200;Economia;9081;L1;Economia;0;0;4;1;5;0;0;0;0;0;10;;;;32;22;40;;;;;94
Universidade de Trás-os-Montes e Alto Douro;1200;Engenharia Agronómica;9086;L1;Produção Agrícola e Animal;0;0;1;1;2;0;0;0;0;0;4;;;;16;12;12;;;;;40
Universidade de Trás-os-Montes e Alto Douro;1200;Engenharia Civil;9089;L1;Construção Civil e Engenharia Civil;0;0;0;2;2;0;0;0;0;0;4;;;;32;42;39;;;;;113
Universidade de Trás-os-Montes e Alto Douro;1200;Engenharia do Ambiente;9099;L1;Tecnologia de Protecção do Ambiente;0;0;2;0;0;0;0;0;0;0;2;;;;19;2;9;;;;;30
Universidade de Trás-os-Montes e Alto Douro;1200;Engenharia Electrotécnica e de Computadores;9112;L1;Electrónica e Automação;0;0;0;0;3;0;0;0;0;0;3;;;;24;36;24;;;;;84
Universidade de Trás-os-Montes e Alto Douro;1200;Engenharia Florestal;9114;L1;Silvicultura e Caça;0;0;1;0;1;0;0;0;0;0;2;;;;11;4;2;;;;;17
Universidade de Trás-os-Montes e Alto Douro;1200;Engenharia Mecânica;9123;L1;Metalurgia e Metalomecânica;0;0;0;2;0;0;0;0;0;0;2;;;;5;12;11;;;;;28
Universidade de Trás-os-Montes e Alto Douro;1200;Engenharia Zootécnica;9129;L1;Produção Agrícola e Animal;0;0;0;0;1;0;0;0;0;0;1;;;;;;7;;;;;7
Universidade de Trás-os-Montes e Alto Douro;1200;Gestão;9147;L1;Gestão e Administração;0;0;0;2;7;0;0;0;0;0;9;;;;6;26;32;;;;;64
