CodigoFaculdade;NomeFaculdade;CodigoCurso;NomeCurso;Grau;TotalDesempregados;TotalDiplomados
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0063;Bioquímica;Licenciatura;6;259
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0213;Engenharia do Ambiente;Licenciatura;2;19
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0233;Engenharia Civil;Licenciatura;49;791
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0255;Engenharia Electrotécnica e de Computadores;Licenciatura;15;416
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0264;Engenharia Física;Licenciatura;4;42
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0280;Engenharia Geográfica;Licenciatura;7;72
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0284;Engenharia Geológica;Licenciatura;13;90
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0292;Engenharia Informática;Licenciatura;7;286
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0302;Engenharia de Materiais;Licenciatura;8;71
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0304;Engenharia Mecânica;Licenciatura;16;371
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0318;Engenharia de Minas;Licenciatura;3;32
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0331;Engenharia Química;Licenciatura;18;263
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0374;Física;Licenciatura;14;128
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0405;Geologia;Licenciatura;32;253
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0559;Matemática;Licenciatura;58;605
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0705;Química;Licenciatura;23;216
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0714;Química Industrial;Licenciatura;8;144
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;1778;Tecnologia de Informação Visual;Licenciatura;3;13
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4024;Biologia Celular;Mestrado;3;97
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4037;Biotecnologia Vegetal;Mestrado;1;2
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4148;Ecologia;Mestrado;5;77
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4191;Engenharia do Ambiente;Mestrado;1;6
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4192;Engenharia Civil;Mestrado;1;59
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4195;Engenharia Electrotécnica e de Computadores;Mestrado;5;42
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4210;Engenharia Mecânica;Mestrado;6;37
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4352;Evolução Humana;Mestrado;2;29
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4432;Geociências;Mestrado;2;70
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4660;Matemática;Mestrado;2;69
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4768;Química;Mestrado;4;50
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;5050;Biologia;Doutoramento;1;108
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;5295;Engenharia Geológica;Doutoramento;1;3
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;5310;Engenharia Química;Doutoramento;2;33
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;5550;Matemática;Doutoramento;1;34
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6009;Antropologia Social e Cultural;Mestrado;2;9
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6022;Biologia Celular e Molecular;Mestrado;1;66
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6059;Construção Metálica e Mista;Mestrado;1;2
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6124;Evolução e Biologia Humanas;Mestrado;3;17
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6337;Tecnologias de Informação Visual;Mestrado;1;10
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6449;Ensino de Biologia e de Geologia no 3.º C do Ens Básico e no Ens Secundário;Mestrado;2;7
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6452;Ensino de Física e Química no 3º C. do Ensino Básico e no Ensino Secundário;Mestrado;2;13
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6595;Dinâmicas Sociais e Riscos Naturais;Mestrado;1;1
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6732;Métodos Quantitativos em Finanças;Mestrado;1;2
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9011;Biologia;Licenciatura;4;202
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9015;Bioquímica;Licenciatura;1;113
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9119;Engenharia Informática;Licenciatura;2;380
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9141;Física;Licenciatura;3;30
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9146;Geologia;Licenciatura;2;27
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9209;Matemática;Licenciatura;1;60
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9223;Química;Licenciatura;3;53
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9225;Química Industrial;Licenciatura;3;36
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9257;Arquitectura;Mestrado;5;81
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9286;Engenharia Informática;Mestrado;2;271
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9359;Engenharia Biomédica;Mestrado;6;118
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9360;Engenharia Civil;Mestrado;21;316
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9367;Engenharia Electrotécnica e de Computadores;Mestrado;6;260
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9369;Engenharia Mecânica;Mestrado;3;157
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9372;Biologia;Mestrado;4;44
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9396;Bioquímica;Mestrado;2;49
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9420;Engenharia e Gestão Industrial;Mestrado;1;24
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9442;Química;Mestrado;3;59
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9448;Antropologia;Licenciatura;6;102
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9461;Engenharia Química;Mestrado;3;88
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9508;Engenharia do Ambiente;Mestrado;4;83
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9579;Ciências de Engenharia Mecânica;Licenciatura;3;104
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9593;Ciências de Engenharia Biomédica;Licenciatura;2;61
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9595;Ciências de Engenharia do Ambiente;Licenciatura;1;34
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9597;Ciências de Engenharia Electrotécnica e de Computadores;Licenciatura;6;142
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9704;Ciências da Engenharia Civil;Licenciatura;5;194
0502;Universidade de Coimbra - Faculdade de Direito;0003;Administração Pública;Licenciatura;15;98
0502;Universidade de Coimbra - Faculdade de Direito;0153;Direito;Licenciatura;78;2106
0502;Universidade de Coimbra - Faculdade de Direito;4144;Direito;Mestrado;7;234
0502;Universidade de Coimbra - Faculdade de Direito;6264;Administração Pública;Mestrado;4;21
0502;Universidade de Coimbra - Faculdade de Direito;8067;Administração Público-Privada;Licenciatura;4;120
0502;Universidade de Coimbra - Faculdade de Direito;9078;Direito;Licenciatura;39;965
0502;Universidade de Coimbra - Faculdade de Direito;9279;Direito;Mestrado;9;349
0503;Universidade de Coimbra - Faculdade de Economia;0156;Economia;Licenciatura;48;737
0503;Universidade de Coimbra - Faculdade de Economia;0416;Gestão;Licenciatura;19;188
0503;Universidade de Coimbra - Faculdade de Economia;0605;Organização e Gestão de Empresas;Licenciatura;8;94
0503;Universidade de Coimbra - Faculdade de Economia;0732;Relações Internacionais;Licenciatura;17;198
0503;Universidade de Coimbra - Faculdade de Economia;0759;Sociologia;Licenciatura;28;128
0503;Universidade de Coimbra - Faculdade de Economia;4112;Contabilidade e Finanças;Mestrado;1;7
0503;Universidade de Coimbra - Faculdade de Economia;4156;Economia;Mestrado;3;46
0503;Universidade de Coimbra - Faculdade de Economia;6072;Dinâmicas Sociais, Riscos Naturais e Tecnológicos;Mestrado;1;9
0503;Universidade de Coimbra - Faculdade de Economia;6332;Sociologia - Relações de Trabalho, Desigualdades Sociais e Sindicalismo;Mestrado;1;9
0503;Universidade de Coimbra - Faculdade de Economia;9081;Economia;Licenciatura;15;392
0503;Universidade de Coimbra - Faculdade de Economia;9147;Gestão;Licenciatura;6;245
0503;Universidade de Coimbra - Faculdade de Economia;9229;Relações Internacionais;Licenciatura;10;105
0503;Universidade de Coimbra - Faculdade de Economia;9240;Sociologia;Licenciatura;9;122
0503;Universidade de Coimbra - Faculdade de Economia;9280;Economia;Mestrado;6;130
0503;Universidade de Coimbra - Faculdade de Economia;9295;Gestão;Mestrado;8;102
0503;Universidade de Coimbra - Faculdade de Economia;9329;Relações Internacionais;Mestrado;2;16
0503;Universidade de Coimbra - Faculdade de Economia;9333;Sociologia;Mestrado;1;31
0504;Universidade de Coimbra - Faculdade de Farmácia;0082;Ciências Farmacêuticas;Licenciatura;21;826
0504;Universidade de Coimbra - Faculdade de Farmácia;4862;Tecnologias do Medicamento;Mestrado;1;9
0504;Universidade de Coimbra - Faculdade de Farmácia;5345;Farmácia;Doutoramento;1;37
0504;Universidade de Coimbra - Faculdade de Farmácia;9494;Ciências Farmacêuticas;Mestrado;20;685
0504;Universidade de Coimbra - Faculdade de Farmácia;9819;Ciências Bioanalíticas;Licenciatura;2;9
0505;Universidade de Coimbra - Faculdade de Letras;0124;Arqueologia e História;Licenciatura;5;37
0505;Universidade de Coimbra - Faculdade de Letras;0360;Filosofia;Licenciatura;35;160
0505;Universidade de Coimbra - Faculdade de Letras;0361;Estudos Europeus;Licenciatura;4;12
0505;Universidade de Coimbra - Faculdade de Letras;0389;Geografia;Licenciatura;80;576
0505;Universidade de Coimbra - Faculdade de Letras;0453;História;Licenciatura;62;362
0505;Universidade de Coimbra - Faculdade de Letras;0459;História, variante de Arqueologia;Licenciatura;13;130
0505;Universidade de Coimbra - Faculdade de Letras;0468;História, variante de História da Arte;Licenciatura;6;73
0505;Universidade de Coimbra - Faculdade de Letras;0502;Jornalismo;Licenciatura;17;141
0505;Universidade de Coimbra - Faculdade de Letras;0510;Línguas e Literaturas Clássicas e Portuguesa;Licenciatura;14;88
0505;Universidade de Coimbra - Faculdade de Letras;0520;Línguas e Literaturas Modernas, variante de Estudos Franceses e Alemães;Licenciatura;1;44
0505;Universidade de Coimbra - Faculdade de Letras;0524;Línguas e Literaturas Modernas, variante de Estudos Franceses e Ingleses;Licenciatura;8;124
0505;Universidade de Coimbra - Faculdade de Letras;0528;Línguas e Literaturas Modernas, variante de Estudos Ingleses e Alemães;Licenciatura;14;311
0505;Universidade de Coimbra - Faculdade de Letras;0530;Línguas e Literaturas Modernas, variante de Estudos Portugueses;Licenciatura;25;221
0505;Universidade de Coimbra - Faculdade de Letras;0532;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Alemães;Licenciatura;11;52
0505;Universidade de Coimbra - Faculdade de Letras;0534;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Espanhóis;Licenciatura;6;78
0505;Universidade de Coimbra - Faculdade de Letras;0536;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Franceses;Licenciatura;25;206
0505;Universidade de Coimbra - Faculdade de Letras;0538;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Ingleses;Licenciatura;14;198
0505;Universidade de Coimbra - Faculdade de Letras;0871;História da Arte;Licenciatura;5;55
0505;Universidade de Coimbra - Faculdade de Letras;1048;Ciência da Informação, Arquivística e Biblioteconomia;Licenciatura;8;30
0505;Universidade de Coimbra - Faculdade de Letras;1360;Filosofia;Licenciatura;5;125
0505;Universidade de Coimbra - Faculdade de Letras;1362;Estudos Artísticos;Licenciatura;3;42
0505;Universidade de Coimbra - Faculdade de Letras;1389;Geografia;Licenciatura;14;386
0505;Universidade de Coimbra - Faculdade de Letras;1453;História;Licenciatura;13;230
0505;Universidade de Coimbra - Faculdade de Letras;1459;História, variante de Arqueologia;Licenciatura;1;29
0505;Universidade de Coimbra - Faculdade de Letras;1468;História, variante de História da Arte;Licenciatura;5;78
0505;Universidade de Coimbra - Faculdade de Letras;1510;Línguas e Literaturas Clássicas e Portuguesa;Licenciatura;2;91
0505;Universidade de Coimbra - Faculdade de Letras;1528;Línguas e Literaturas Modernas, variante de Estudos Ingleses e Alemães;Licenciatura;6;165
0505;Universidade de Coimbra - Faculdade de Letras;1530;Línguas e Literaturas Modernas, variante de Estudos Portugueses;Licenciatura;3;273
0505;Universidade de Coimbra - Faculdade de Letras;1532;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Alemães;Licenciatura;1;34
0505;Universidade de Coimbra - Faculdade de Letras;1536;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Franceses;Licenciatura;5;227
0505;Universidade de Coimbra - Faculdade de Letras;1538;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Ingleses;Licenciatura;4;170
0505;Universidade de Coimbra - Faculdade de Letras;1540;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Italianos;Licenciatura;1;26
0505;Universidade de Coimbra - Faculdade de Letras;1800;Turismo, Lazer e Património;Licenciatura;9;16
0505;Universidade de Coimbra - Faculdade de Letras;4104;Comunicação e Jornalismo;Mestrado;1;26
0505;Universidade de Coimbra - Faculdade de Letras;4503;História Contemporânea;Mestrado;2;16
0505;Universidade de Coimbra - Faculdade de Letras;4520;História da Idade Média;Mestrado;2;11
0505;Universidade de Coimbra - Faculdade de Letras;4528;História da Arte;Mestrado;2;4
0505;Universidade de Coimbra - Faculdade de Letras;4539;História da Expansão Portuguesa;Mestrado;1;7
0505;Universidade de Coimbra - Faculdade de Letras;4542;História Económica e Social Contemporânea;Mestrado;1;6
0505;Universidade de Coimbra - Faculdade de Letras;4595;Literatura Alemã/Literatura Comparada;Mestrado;1;1
0505;Universidade de Coimbra - Faculdade de Letras;4642;Literaturas Clássicas;Mestrado;1;12
0505;Universidade de Coimbra - Faculdade de Letras;4700;Museologia e Património Cultural;Mestrado;1;19
0505;Universidade de Coimbra - Faculdade de Letras;6053;Comunicação e Jornalismo;Mestrado;3;12
0505;Universidade de Coimbra - Faculdade de Letras;6171;História Moderna: Poderes, Ideias e Instituições;Mestrado;2;3
0505;Universidade de Coimbra - Faculdade de Letras;6301;Estudos Clássicos - Mundo Antigo;Mestrado;1;4
0505;Universidade de Coimbra - Faculdade de Letras;6322;Política Cultural Autárquica;Mestrado;2;3
0505;Universidade de Coimbra - Faculdade de Letras;6459;Ensino de Filosofia no Ensino Secundário;Mestrado;1;1
0505;Universidade de Coimbra - Faculdade de Letras;9132;Estudos Artísticos;Licenciatura;5;78
0505;Universidade de Coimbra - Faculdade de Letras;9133;Estudos Clássicos;Licenciatura;2;14
0505;Universidade de Coimbra - Faculdade de Letras;9135;Estudos Europeus;Licenciatura;5;63
0505;Universidade de Coimbra - Faculdade de Letras;9138;Estudos Portugueses e Lusófonos;Licenciatura;4;20
0505;Universidade de Coimbra - Faculdade de Letras;9139;Filosofia;Licenciatura;3;36
0505;Universidade de Coimbra - Faculdade de Letras;9143;Geografia;Licenciatura;5;103
0505;Universidade de Coimbra - Faculdade de Letras;9182;História da Arte;Licenciatura;4;25
0505;Universidade de Coimbra - Faculdade de Letras;9191;Jornalismo;Licenciatura;2;140
0505;Universidade de Coimbra - Faculdade de Letras;9677;Arqueologia e História;Licenciatura;6;65
0505;Universidade de Coimbra - Faculdade de Letras;9695;Ciência da Informação, Arquivística e Biblioteconómica;Licenciatura;7;48
0505;Universidade de Coimbra - Faculdade de Letras;9779;Línguas Modernas;Licenciatura;4;165
0505;Universidade de Coimbra - Faculdade de Letras;9810;Turismo, Lazer e Património;Licenciatura;7;107
0506;Universidade de Coimbra - Faculdade de Medicina;0580;Medicina;Licenciatura;1;1320
0506;Universidade de Coimbra - Faculdade de Medicina;6239;Saúde Pública;Mestrado;1;1
